Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,variant_barcord,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,goggle_shopping_age_group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,google_shopping_custion_label0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
b-banharimarket-16812879,,,,,,,,블루,,,,,BR-banharimarket-(8col)썸머 스퀘어 무지 니트 티셔츠_반하리마켓-블루-16812879,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16812879,,,,,,,,바이올렛,,,,,BR-banharimarket-(8col)썸머 스퀘어 무지 니트 티셔츠_반하리마켓-바이올렛-16812879,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16812059,,,,,,,,파랑,,,,,BR-banharimarket-(3col)루즈핏 라운드 레터링 반팔 티셔츠_반하리마켓-파랑-16812059,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16812059-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16812059,,,,,,,,검정,,,,,BR-banharimarket-(3col)루즈핏 라운드 레터링 반팔 티셔츠_반하리마켓-검정-16812059,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16812059-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16727937,,,,,,,,베이지,,free,,,BR-banharimarket-(4col)스모크 플라워 퍼프 반팔 블라우스-베이지-16727937,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16727937-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16727937,,,,,,,,핑크,,free,,,BR-banharimarket-(4col)스모크 플라워 퍼프 반팔 블라우스-핑크-16727937,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16727937-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16727937,,,,,,,,블랙,,free,,,BR-banharimarket-(4col)스모크 플라워 퍼프 반팔 블라우스-블랙-16727937,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16727937-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16668021,,,,,,,,블랙,,free,,,BR-banharimarket-(6col)썸머 브이넥 무지 니트 티셔츠_반하리마켓-블랙-16668021,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16668021-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16668021,,,,,,,,브라운,,free,,,BR-banharimarket-(6col)썸머 브이넥 무지 니트 티셔츠_반하리마켓-브라운-16668021,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16668021-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16668021,,,,,,,,옐로우,,free,,,BR-banharimarket-(6col)썸머 브이넥 무지 니트 티셔츠_반하리마켓-옐로우-16668021,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16668021-4.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16668021,,,,,,,,베이지,,free,,,BR-banharimarket-(6col)썸머 브이넥 무지 니트 티셔츠_반하리마켓-베이지-16668021,0,shopify,50,deny,manual,41.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16668021,,,,,,,,올리브,,free,,,BR-banharimarket-(6col)썸머 브이넥 무지 니트 티셔츠_반하리마켓-올리브-16668021,0,shopify,50,deny,manual,41.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16667800,,,,,,,,옐로우,,,,,BR-banharimarket-(5col)쿨썸머 라운드 나시 니트 티셔츠_반하리마켓-옐로우-16667800,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667800-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16667800,,,,,,,,소라,,,,,BR-banharimarket-(5col)쿨썸머 라운드 나시 니트 티셔츠_반하리마켓-소라-16667800,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667800-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16667800,,,,,,,,베이지,,,,,BR-banharimarket-(5col)쿨썸머 라운드 나시 니트 티셔츠_반하리마켓-베이지-16667800,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667800-4.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16667800,,,,,,,,블랙,,,,,BR-banharimarket-(5col)쿨썸머 라운드 나시 니트 티셔츠_반하리마켓-블랙-16667800,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667800-5.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16667589,,,,,,,,오렌지,,,,,BR-banharimarket-(6col)썸머 꽈배기 브이넥 루즈핏 니트 티셔츠_반하리마켓-오렌지-16667589,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667589-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16667589,,,,,,,,민트,,,,,BR-banharimarket-(6col)썸머 꽈배기 브이넥 루즈핏 니트 티셔츠_반하리마켓-민트-16667589,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667589-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16667589,,,,,,,,베이지,,,,,BR-banharimarket-(6col)썸머 꽈배기 브이넥 루즈핏 니트 티셔츠_반하리마켓-베이지-16667589,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667589-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16667589,,,,,,,,아이보리,,,,,BR-banharimarket-(6col)썸머 꽈배기 브이넥 루즈핏 니트 티셔츠_반하리마켓-아이보리-16667589,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16667589-5.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16667589,,,,,,,,블랙,,,,,BR-banharimarket-(6col)썸머 꽈배기 브이넥 루즈핏 니트 티셔츠_반하리마켓-블랙-16667589,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16666981,,,,,,,,블랙,,free,,,BR-banharimarket-(4col/쿨니트)크롭 나시 티셔츠_반하리마켓-블랙-16666981,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16666981-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16666981,,,,,,,,카키,,free,,,BR-banharimarket-(4col/쿨니트)크롭 나시 티셔츠_반하리마켓-카키-16666981,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16666981-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16666981,,,,,,,,베이지,,free,,,BR-banharimarket-(4col/쿨니트)크롭 나시 티셔츠_반하리마켓-베이지-16666981,0,shopify,50,deny,manual,41.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16574520,,,,,,,,네이비,,,,,BR-banharimarket-(5col)썸머 카라 반팔 니트 가디건_반하리마켓-네이비-16574520,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16574520-2.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-16574520,,,,,,,,오렌지,,,,,BR-banharimarket-(5col)썸머 카라 반팔 니트 가디건_반하리마켓-오렌지-16574520,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16574520-3.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-16574520,,,,,,,,옐로우,,,,,BR-banharimarket-(5col)썸머 카라 반팔 니트 가디건_반하리마켓-옐로우-16574520,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16574520-4.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-16574520,,,,,,,,블랙,,,,,BR-banharimarket-(5col)썸머 카라 반팔 니트 가디건_반하리마켓-블랙-16574520,0,shopify,50,deny,manual,50.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16574520-5.jpg,,,,,,,,,,,,,,,,,,,,,,16.7
b-banharimarket-16573950,,,,,,,,곤색,,free,,,BR-banharimarket-(8col)썸머 입술넥 소프트 반팔 니트 티셔츠_반하리마켓-곤색-16573950,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573950-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573950,,,,,,,,올리브,,free,,,BR-banharimarket-(8col)썸머 입술넥 소프트 반팔 니트 티셔츠_반하리마켓-올리브-16573950,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573950-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573950,,,,,,,,오렌지,,free,,,BR-banharimarket-(8col)썸머 입술넥 소프트 반팔 니트 티셔츠_반하리마켓-오렌지-16573950,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573950-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573950,,,,,,,,핑크,,free,,,BR-banharimarket-(8col)썸머 입술넥 소프트 반팔 니트 티셔츠_반하리마켓-핑크-16573950,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573950-5.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573950,,,,,,,,옐로우,,free,,,BR-banharimarket-(8col)썸머 입술넥 소프트 반팔 니트 티셔츠_반하리마켓-옐로우-16573950,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573950,,,,,,,,베이지,,free,,,BR-banharimarket-(8col)썸머 입술넥 소프트 반팔 니트 티셔츠_반하리마켓-베이지-16573950,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573950,,,,,,,,그레이,,free,,,BR-banharimarket-(8col)썸머 입술넥 소프트 반팔 니트 티셔츠_반하리마켓-그레이-16573950,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573282,,,,,,,,베이지,,,,,BR-banharimarket-(6col)썸머 로즈 브이 반팔 니트 티셔츠_반하리마켓-베이지-16573282,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573282-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573282,,,,,,,,핑크,,,,,BR-banharimarket-(6col)썸머 로즈 브이 반팔 니트 티셔츠_반하리마켓-핑크-16573282,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573282-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573282,,,,,,,,소라,,,,,BR-banharimarket-(6col)썸머 로즈 브이 반팔 니트 티셔츠_반하리마켓-소라-16573282,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573282-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573282,,,,,,,,블루,,,,,BR-banharimarket-(6col)썸머 로즈 브이 반팔 니트 티셔츠_반하리마켓-블루-16573282,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16573282-5.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16573282,,,,,,,,민트,,,,,BR-banharimarket-(6col)썸머 로즈 브이 반팔 니트 티셔츠_반하리마켓-민트-16573282,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16537035,,,,,,,,블랙,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-(7col)썸머 브이넥 데일리 니트 티셔츠_반하리마켓-블랙-16537035,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16537035-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16537035,,,,,,,,옐로우,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-(7col)썸머 브이넥 데일리 니트 티셔츠_반하리마켓-옐로우-16537035,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16537035-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16537035,,,,,,,,소라,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-(7col)썸머 브이넥 데일리 니트 티셔츠_반하리마켓-소라-16537035,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16537035-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16537035,,,,,,,,레드,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-(7col)썸머 브이넥 데일리 니트 티셔츠_반하리마켓-레드-16537035,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16537035,,,,,,,,그린,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-(7col)썸머 브이넥 데일리 니트 티셔츠_반하리마켓-그린-16537035,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16537035,,,,,,,,베이지,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-(7col)썸머 브이넥 데일리 니트 티셔츠_반하리마켓-베이지-16537035,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16442017,,,,,,,,블랙,,free,,,BR-banharimarket-(6col/뒷리본) 브이넥 골지 니트 반팔 티셔츠_반하리마켓-블랙-16442017,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16442017-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16442017,,,,,,,,모카,,free,,,BR-banharimarket-(6col/뒷리본) 브이넥 골지 니트 반팔 티셔츠_반하리마켓-모카-16442017,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16442017-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16442017,,,,,,,,카키,,free,,,BR-banharimarket-(6col/뒷리본) 브이넥 골지 니트 반팔 티셔츠_반하리마켓-카키-16442017,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16442017,,,,,,,,소라,,free,,,BR-banharimarket-(6col/뒷리본) 브이넥 골지 니트 반팔 티셔츠_반하리마켓-소라-16442017,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16442017,,,,,,,,핑크,,free,,,BR-banharimarket-(6col/뒷리본) 브이넥 골지 니트 반팔 티셔츠_반하리마켓-핑크-16442017,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16438811,,,,,,,,블랙,,free,,,BR-banharimarket-[단독가] (5col/쿨니트)단가라 라운드 반팔 티셔츠_반하리마켓-블랙-16438811,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438811-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16438811,,,,,,,,레드,,free,,,BR-banharimarket-[단독가] (5col/쿨니트)단가라 라운드 반팔 티셔츠_반하리마켓-레드-16438811,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438811-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16438811,,,,,,,,소라,,free,,,BR-banharimarket-[단독가] (5col/쿨니트)단가라 라운드 반팔 티셔츠_반하리마켓-소라-16438811,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438811-4.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16438811,,,,,,,,베이지,,free,,,BR-banharimarket-[단독가] (5col/쿨니트)단가라 라운드 반팔 티셔츠_반하리마켓-베이지-16438811,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438811-5.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16438638,,,,,,,,핑크,,free,,,BR-banharimarket-(6col/시원한)배색 라운드 라빙 반팔 니트 티셔츠_반하리마켓-핑크-16438638,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438638-2.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16438638,,,,,,,,옐로우,,free,,,BR-banharimarket-(6col/시원한)배색 라운드 라빙 반팔 니트 티셔츠_반하리마켓-옐로우-16438638,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438638-3.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16438638,,,,,,,,바이올렛,,free,,,BR-banharimarket-(6col/시원한)배색 라운드 라빙 반팔 니트 티셔츠_반하리마켓-바이올렛-16438638,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438638-4.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16438638,,,,,,,,민트,,free,,,BR-banharimarket-(6col/시원한)배색 라운드 라빙 반팔 니트 티셔츠_반하리마켓-민트-16438638,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16438638-5.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16438638,,,,,,,,소라,,free,,,BR-banharimarket-(6col/시원한)배색 라운드 라빙 반팔 니트 티셔츠_반하리마켓-소라-16438638,0,shopify,50,deny,manual,59.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16436760,,,,,,,,보라,,free,,,BR-banharimarket-(5col/여름니트)부클 크롭 루즈 니트 티셔츠_반하리마켓-보라-16436760,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16436760-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16436760,,,,,,,,파랑,,free,,,BR-banharimarket-(5col/여름니트)부클 크롭 루즈 니트 티셔츠_반하리마켓-파랑-16436760,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16436760,,,,,,,,노랑,,free,,,BR-banharimarket-(5col/여름니트)부클 크롭 루즈 니트 티셔츠_반하리마켓-노랑-16436760,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16436760,,,,,,,,민트,,free,,,BR-banharimarket-(5col/여름니트)부클 크롭 루즈 니트 티셔츠_반하리마켓-민트-16436760,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16432367,,,,,,,,보라,,free,,,BR-banharimarket-(6col)와플 퍼프 반팔 니트 티셔츠_반하리마켓-보라-16432367,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16432367-2.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-16432367,,,,,,,,핑크,,free,,,BR-banharimarket-(6col)와플 퍼프 반팔 니트 티셔츠_반하리마켓-핑크-16432367,0,shopify,50,deny,manual,65.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16432367-3.jpg,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-16432367,,,,,,,,아이보리,,free,,,BR-banharimarket-(6col)와플 퍼프 반팔 니트 티셔츠_반하리마켓-아이보리-16432367,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-16432367,,,,,,,,블랙,,free,,,BR-banharimarket-(6col)와플 퍼프 반팔 니트 티셔츠_반하리마켓-블랙-16432367,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-16432367,,,,,,,,민트,,free,,,BR-banharimarket-(6col)와플 퍼프 반팔 니트 티셔츠_반하리마켓-민트-16432367,0,shopify,50,deny,manual,65.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,21.7
b-banharimarket-16431753,,,,,,,,소라,,free,,,BR-banharimarket-(5col/여름니트)그물 루즈핏 라운드 니트 티셔츠_반하리마켓-소라-16431753,0,shopify,50,deny,manual,74.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431753-2.jpg,,,,,,,,,,,,,,,,,,,,,,24.8
b-banharimarket-16431753,,,,,,,,베이지,,free,,,BR-banharimarket-(5col/여름니트)그물 루즈핏 라운드 니트 티셔츠_반하리마켓-베이지-16431753,0,shopify,50,deny,manual,74.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431753-3.jpg,,,,,,,,,,,,,,,,,,,,,,24.8
b-banharimarket-16431753,,,,,,,,블랙,,free,,,BR-banharimarket-(5col/여름니트)그물 루즈핏 라운드 니트 티셔츠_반하리마켓-블랙-16431753,0,shopify,50,deny,manual,74.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431753-4.jpg,,,,,,,,,,,,,,,,,,,,,,24.8
b-banharimarket-16431753,,,,,,,,오렌지,,free,,,BR-banharimarket-(5col/여름니트)그물 루즈핏 라운드 니트 티셔츠_반하리마켓-오렌지-16431753,0,shopify,50,deny,manual,74.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431753-5.jpg,,,,,,,,,,,,,,,,,,,,,,24.8
b-banharimarket-16431657,,,,,,,,핑크,,free,,,BR-banharimarket-[단독가] (6col/쿨니트)여리 루즈핏 데일리 니트 티셔츠_반하리마켓-핑크-16431657,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431657-2.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16431657,,,,,,,,아이보리,,free,,,BR-banharimarket-[단독가] (6col/쿨니트)여리 루즈핏 데일리 니트 티셔츠_반하리마켓-아이보리-16431657,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431657-3.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16431657,,,,,,,,블랙,,free,,,BR-banharimarket-[단독가] (6col/쿨니트)여리 루즈핏 데일리 니트 티셔츠_반하리마켓-블랙-16431657,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431657-4.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16431657,,,,,,,,연두,,free,,,BR-banharimarket-[단독가] (6col/쿨니트)여리 루즈핏 데일리 니트 티셔츠_반하리마켓-연두-16431657,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16431657-5.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16431657,,,,,,,,오렌지,,free,,,BR-banharimarket-[단독가] (6col/쿨니트)여리 루즈핏 데일리 니트 티셔츠_반하리마켓-오렌지-16431657,0,shopify,50,deny,manual,56.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16430979,,,,,,,,블루,,free,,,BR-banharimarket-(5col)골지 단추 카라 쿨 니트 티셔츠_반하리마켓-블루-16430979,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16430979-2.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16430979,,,,,,,,카키,,free,,,BR-banharimarket-(5col)골지 단추 카라 쿨 니트 티셔츠_반하리마켓-카키-16430979,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16430979-3.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16430979,,,,,,,,아이보리,,free,,,BR-banharimarket-(5col)골지 단추 카라 쿨 니트 티셔츠_반하리마켓-아이보리-16430979,0,shopify,50,deny,manual,56.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16430979,,,,,,,,베이지,,free,,,BR-banharimarket-(5col)골지 단추 카라 쿨 니트 티셔츠_반하리마켓-베이지-16430979,0,shopify,50,deny,manual,56.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-16369130,,,,,,,,블랙,,,,,BR-banharimarket-[단독가] (5col)리본 브이넥 랩 니트 티셔츠_반하리마켓-블랙-16369130,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16369130-2.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
